matchup_index,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,batter,pitcher,bat_handR,pitch_type
570,73.71979,102.34914,39.500725,146.89847,-71.79311,122.71535,-17.081123,153.95178,-131.64624,257.16635,-4.104756,340.03293,130.8865,265.6669,670042,675540,0,FF
571,70.09903,103.11507,33.24133,149.49446,-72.66829,121.69086,-24.27509,152.34618,-141.55591,254.57948,-16.42394,334.39957,124.091644,262.24954,666139,675540,0,FF
572,63.05073,103.63565,22.356333,152.83199,-72.05159,122.41583,-29.194191,150.90298,-123.14034,274.44327,4.2216263,338.5029,127.09189,254.24019,623912,675540,1,SL
573,65.99147,103.570816,17.034616,153.96027,-77.450455,115.51298,-39.629623,146.8394,-140.18703,266.70117,-8.92172,335.28937,130.35164,258.76584,670623,675540,1,FF
574,71.07045,102.94379,31.618786,150.08377,-73.17831,121.08,-30.94992,150.31705,-138.87642,251.15451,-17.00344,340.76126,123.46727,263.28436,677551,675540,0,FF
575,71.0394,102.94965,34.568066,148.98756,-64.81064,129.9592,-21.578386,153.01688,-123.1359,262.0241,12.578325,335.1288,139.41205,254.8024,665489,661403,1,FC
576,65.33321,103.60414,20.239296,153.31903,-78.91765,113.38673,-40.440758,146.46246,-137.67427,258.04947,-7.8612866,328.13602,127.196815,250.95541,593160,656529,1,CU
577,72.3245,102.68586,29.9959,150.64014,-72.108765,122.34923,-26.90249,151.61124,-132.92699,260.2972,-1.5159955,334.2552,131.41673,261.95645,624415,660853,0,FF
578,61.58462,103.58716,14.939362,154.318,-74.30917,119.687386,-34.10001,149.16899,-128.124,267.46008,7.0198174,329.89322,130.14073,251.22469,543807,592789,1,SI
579,72.874725,102.5594,39.45019,146.92154,-70.03792,124.684814,-18.298279,153.7211,-126.61385,258.9324,14.910509,325.90952,136.90755,249.03865,669289,592789,1,FF
580,72.19237,102.71501,30.631073,150.42628,-72.788666,121.54761,-27.04804,151.56812,-132.31601,249.88388,-8.08624,325.68686,124.67827,258.76453,664770,592789,0,FF
581,68.589455,103.332596,24.082113,152.39697,-74.70559,119.18625,-29.179667,150.90767,-124.43926,264.09473,8.720772,336.6077,135.56685,256.81412,643376,592789,1,FF
582,70.52112,103.04368,32.9988,149.58467,-74.08617,119.96629,-24.993042,152.15341,-129.43785,268.0544,18.279734,342.10956,149.64113,253.65715,656305,592789,1,FF
583,65.80814,103.58119,23.185354,152.6273,-76.397255,116.96645,-37.51209,147.78026,-133.66814,260.03336,0.47412694,332.51892,135.18428,255.75066,665489,592789,1,CH
584,70.12553,103.11071,30.994247,150.30176,-73.15224,121.111465,-25.8977,151.90192,-127.371895,259.32462,6.455011,327.7505,130.14052,252.64119,593160,592789,1,SI
585,67.367775,103.46591,24.532383,152.27779,-73.45687,120.74193,-30.50932,150.46767,-131.00227,270.22733,4.2169437,336.46722,133.02165,252.39255,657557,547184,1,FF
586,63.1136,103.63653,22.072783,152.90018,-72.84648,121.478615,-35.3145,148.69232,-128.83142,269.46786,-0.088268496,329.7179,127.203354,251.41997,672386,547184,1,ST
587,63.16469,103.63718,19.98059,153.37506,-79.14094,113.051994,-42.05194,145.68588,-132.74783,259.50076,5.9056544,328.05246,125.65677,250.86089,543807,656529,1,CU
588,63.85529,103.63941,19.188368,153.54196,-77.6198,115.27379,-41.54308,145.9352,-142.92902,260.95618,-8.293517,331.51846,124.43665,258.06995,672386,669212,1,CH
589,63.079033,103.63606,13.227014,154.57468,-79.68668,112.22071,-45.95125,143.64735,-148.7959,252.05795,-17.788736,329.50403,122.7814,254.67078,643376,669212,1,CH
590,66.700386,103.52275,26.052513,151.85791,-74.61276,119.30422,-31.846388,150.00311,-138.90515,259.34598,1.1122738,322.41345,121.80943,244.91806,593160,671106,1,CH
591,65.57648,103.593094,22.828144,152.71646,-75.59372,118.03772,-34.82167,148.88806,-138.52383,263.85202,-1.7617865,333.4219,126.75553,257.13873,643376,671106,1,FF
